file,lat,lon,alt,head,yaw,time
nvcamtest_7563_s00_00149.jpg,13.03128823804468,77.56504847635506,21.06775940432499,106.39651753637327,108.50010217114186,1700036056.9823968
nvcamtest_7563_s00_00150.jpg,13.0311963,77.56535,50.223,9.340000000000032,9.31168136222658,1700036080.082884
nvcamtest_7563_s00_00151.jpg,13.0311912,77.5653765,50.025,9.449999999999989,9.40046016105839,1700036082.0825188
nvcamtest_7563_s00_00152.jpg,13.0311739,77.565474,49.957,27.889999999999986,43.172391983888986,1700036091.582547
nvcamtest_7563_s00_00153.jpg,13.03151313002229,77.56561277200944,49.40119269468187,138.24247484566968,153.4066238485484,1700036060.9823968
nvcamtest_7563_s00_00154.jpg,13.0311388,77.5654642,49.82,103.77999999999997,103.7704896408681,1700036095.0820518
nvcamtest_7563_s00_00155.jpg,13.031563281952003,77.56557385292672,47.78553658180999,102.50702438787448,102.38020826442971,1700036062.9823968
nvcamtest_7563_s00_00156.jpg,13.0311021,77.5654554,49.933,103.73000000000002,103.80823326622158,1700036098.0821202
nvcamtest_7563_s00_00157.jpg,13.031146353298368,77.56547476569904,46.422612115083666,101.33124008852428,114.12142221278191,1700036064.9823968
nvcamtest_7563_s00_00158.jpg,13.0310976,77.5654542,49.524,103.50999999999999,103.5253678119347,1700036100.5815132
nvcamtest_7563_s00_00159.jpg,13.0310984,77.5654539,47.121,103.53999999999996,103.53430169936905,1700036102.5818386
nvcamtest_7563_s00_00160.jpg,13.031098600000064,77.56544687578025,91.53223955682779,83.2097668151664,88.6287438291265,1700036067.9823968
nvcamtest_7563_s00_00161.jpg,13.0310983,77.5654543,43.983,103.66999999999996,103.57853400443406,1700036105.0822935
nvcamtest_7563_s00_00162.jpg,13.0310993,77.5654543,42.727,103.62,103.59983053426618,1700036106.0820665
nvcamtest_7563_s00_00163.jpg,13.03109930000005,77.56545439999991,87.47001872361307,112.79000382114555,109.64487412843573,1700036070.9823968
nvcamtest_7563_s00_00164.jpg,13.03109930000005,77.56545449999976,88.37738988874253,101.34387470559705,94.28735891210908,1700036071.9823968
nvcamtest_7563_s00_00165.jpg,13.0310997,77.5654543,38.294,103.59000000000003,103.55255196483131,1700036109.582399
nvcamtest_7563_s00_00166.jpg,13.031114036291228,77.56543976370904,84.00649511817983,102.80818543429723,101.63174455504759,1700036073.9823968
nvcamtest_7563_s00_00167.jpg,13.0310986,77.5654546,35.127,103.51999999999998,103.52643332144521,1700036112.0826411
nvcamtest_7563_s00_00168.jpg,13.0310984,77.5654549,33.847,103.44999999999999,103.42130304974035,1700036113.0823069
nvcamtest_7563_s00_00169.jpg,13.031069229179025,77.5654842708218,79.04583483856004,101.94645895084159,99.94698394009174,1700036076.9823968
nvcamtest_7563_s00_00170.jpg,13.0310989,77.5654547,30.811,103.48000000000002,103.5347524918543,1700036115.5826027
nvcamtest_7563_s00_00171.jpg,13.031113340404204,77.56545470000037,76.08184891349447,109.44616167164895,110.01330468068772,1700036078.9823968
nvcamtest_7563_s00_00172.jpg,13.031090870024855,77.56547668992516,72.91315289838394,102.67700248902565,101.0040402350769,1700036079.9823968
nvcamtest_7563_s00_00173.jpg,13.0310986,77.565454,26.449,103.44,103.40348991638496,1700036119.0833735
nvcamtest_7563_s00_00174.jpg,13.0310989,77.5654542,25.2,103.46000000000004,103.54555785112126,1700036120.0821612
nvcamtest_7563_s00_00175.jpg,13.0310991,77.5654541,23.982,103.62,103.62338102652438,1700036121.0820155
nvcamtest_7563_s00_00176.jpg,13.031129066071458,77.5654093008925,68.1154464260353,108.84156249970601,101.51216418761123,1700036083.9823968
nvcamtest_7563_s00_00177.jpg,13.031098,77.565454,20.752,103.46000000000004,103.46154652433006,1700036123.5827348
nvcamtest_7563_s00_00178.jpg,13.031068031357222,77.56546041716138,66.27899390350262,98.26798750290072,100.54436700878159,1700036085.9823968
nvcamtest_7563_s00_00179.jpg,13.031084084561599,77.56544509228024,65.871627270403,100.64691233254962,99.56416914157853,1700036086.9823968
nvcamtest_7563_s00_00180.jpg,13.0310983,77.5654515,16.452,103.56,103.59678426989638,1700036127.083594
nvcamtest_7563_s00_00181.jpg,13.0310959,77.5654505,15.224,103.63999999999999,103.68173816279295,1700036128.083584
nvcamtest_7563_s00_00182.jpg,13.031095700000037,77.56545050000022,62.258461774156785,103.65999999999985,105.5859544954792,1700036089.9823968
nvcamtest_7563_s00_00183.jpg,13.031103325842537,77.56544267415757,62.631874680467945,108.24550545584407,101.72332008138528,1700036090.9823968
nvcamtest_7563_s00_00184.jpg,13.0310952,77.5654506,10.775,103.65999999999997,103.68528986116138,1700036131.5844066
nvcamtest_7563_s00_00185.jpg,13.0310953,77.5654507,9.971,103.62,103.55636321038821,1700036132.5837262
nvcamtest_7563_s00_00186.jpg,13.03108748352588,77.56547384942132,31.481798089947347,107.48823706654275,107.57946184567209,1700036093.9823968
nvcamtest_7563_s00_00187.jpg,13.0310937,77.5654502,8.809,103.59000000000003,103.59563679811578,1700036135.0837884
nvcamtest_7563_s00_00188.jpg,13.0310904,77.5654496,8.369,103.63999999999999,103.6555238967585,1700036136.0838456
nvcamtest_7563_s00_00189.jpg,13.031255222220352,77.56545722962892,31.068925695181406,106.83185182002308,101.98949961728431,1700036096.9823968
nvcamtest_7563_s00_00190.jpg,13.031258037940916,77.56551961552123,30.63405304350431,103.64999999999964,103.88016270761273,1700036097.9823968
nvcamtest_7563_s00_00191.jpg,13.0310773,77.5654459,6.465,103.63999999999999,103.6350743103834,1700036139.5838578
nvcamtest_7563_s00_00192.jpg,13.031268307989194,77.56550970266198,29.198830364795015,105.20256657594655,105.5568582303149,1700036099.9823968
nvcamtest_7563_s00_00193.jpg,13.031215409340803,77.56548411370568,26.609581832335323,100.28090353704647,91.89773395359771,1700036100.9823968
nvcamtest_7563_s00_00194.jpg,13.0310605,77.5654418,4.441,103.66999999999996,103.68615046499679,1700036143.5832887
